	Metaepoch max performer: 0.7378, min performer: 0.7048

	Metaepoch mean: 0.7074, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6932

	Metaepoch mean: 0.6982, std: 0.01
	Metaepoch max performer: 0.7142, min performer: 0.6808

	Metaepoch mean: 0.7195, std: 0.01
	Metaepoch max performer: 0.7376, min performer: 0.7014

	Metaepoch mean: 0.7159, std: 0.01
	Metaepoch max performer: 0.7328, min performer: 0.6996

	Metaepoch mean: 0.7301, std: 0.01
	Metaepoch max performer: 0.7446, min performer: 0.7146

	Metaepoch mean: 0.7370, std: 0.01
	Metaepoch max performer: 0.7542, min performer: 0.7200

	Metaepoch mean: 0.7108, std: 0.01
	Metaepoch max performer: 0.7292, min performer: 0.6906

	Metaepoch mean: 0.7103, std: 0.01
	Metaepoch max performer: 0.7278, min performer: 0.6934

	Metaepoch mean: 0.7118, std: 0.01
	Metaepoch max performer: 0.7278, min performer: 0.6944

	Metaepoch mean: 0.7217, std: 0.01
	Metaepoch max performer: 0.7368, min performer: 0.7044

	Metaepoch mean: 0.7186, std: 0.01
	Metaepoch max performer: 0.7356, min performer: 0.6992

	Metaepoch mean: 0.7169, std: 0.01
	Metaepoch max performer: 0.7344, min performer: 0.7008

	Metaepoch mean: 0.7373, std: 0.00
	Metaepoch max performer: 0.7510, min performer: 0.7250

	Metaepoch mean: 0.7156, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.7010

	Metaepoch mean: 0.7309, std: 0.01
	Metaepoch max performer: 0.7450, min performer: 0.7140

	Metaepoch mean: 0.7096, std: 0.01
	Metaepoch max performer: 0.7274, min performer: 0.6944

	Metaepoch mean: 0.7198, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.7018

	Metaepoch mean: 0.7234, std: 0.01
	Metaepoch max performer: 0.7392, min performer: 0.7066

	Metaepoch mean: 0.7314, std: 0.01
	Metaepoch max performer: 0.7472, min performer: 0.7152

	Metaepoch mean: 0.7156, std: 0.01
	Metaepoch max performer: 0.7310, min performer: 0.6992

	Metaepoch mean: 0.7151, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6980

	Metaepoch mean: 0.7201, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.7018

	Metaepoch mean: 0.7197, std: 0.01
	Metaepoch max performer: 0.7332, min performer: 0.7010

	Metaepoch mean: 0.7240, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7082

	Metaepoch mean: 0.7116, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6944

	Metaepoch mean: 0.7122, std: 0.01
	Metaepoch max performer: 0.7276, min performer: 0.6930

	Metaepoch mean: 0.7324, std: 0.01
	Metaepoch max performer: 0.7476, min performer: 0.7146

	Metaepoch mean: 0.7283, std: 0.01
	Metaepoch max performer: 0.7430, min performer: 0.7092

	Metaepoch mean: 0.7174, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.7012

	Metaepoch mean: 0.7298, std: 0.01
	Metaepoch max performer: 0.7448, min performer: 0.7152

	Metaepoch mean: 0.7229, std: 0.01
	Metaepoch max performer: 0.7412, min performer: 0.7088

	Metaepoch mean: 0.7178, std: 0.01
	Metaepoch max performer: 0.7324, min performer: 0.6990

	Metaepoch mean: 0.7040, std: 0.01
	Metaepoch max performer: 0.7212, min performer: 0.6848

	Metaepoch mean: 0.7140, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6958

	Metaepoch mean: 0.7208, std: 0.01
	Metaepoch max performer: 0.7396, min performer: 0.7030

	Metaepoch mean: 0.7320, std: 0.01
	Metaepoch max performer: 0.7494, min performer: 0.7138

	Metaepoch mean: 0.7132, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6990

	Metaepoch mean: 0.7270, std: 0.01
	Metaepoch max performer: 0.7426, min performer: 0.7060

	Metaepoch mean: 0.7173, std: 0.01
	Metaepoch max performer: 0.7346, min performer: 0.7016

	Metaepoch mean: 0.7199, std: 0.01
	Metaepoch max performer: 0.7392, min performer: 0.7010

	Metaepoch mean: 0.7279, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.7110

	Metaepoch mean: 0.7226, std: 0.01
	Metaepoch max performer: 0.7442, min performer: 0.7036

	Metaepoch mean: 0.7239, std: 0.01
	Metaepoch max performer: 0.7398, min performer: 0.7078

	Metaepoch mean: 0.7170, std: 0.01
	Metaepoch max performer: 0.7370, min performer: 0.7008

	Metaepoch mean: 0.7215, std: 0.01
	Metaepoch max performer: 0.7386, min performer: 0.7002

	Metaepoch mean: 0.7197, std: 0.01
	Metaepoch max performer: 0.7340, min performer: 0.7034

	Metaepoch mean: 0.7214, std: 0.01
	Metaepoch max performer: 0.7380, min performer: 0.7054

	Metaepoch mean: 0.7227, std: 0.01
	Metaepoch max performer: 0.7406, min performer: 0.7076

	Metaepoch mean: 0.7306, std: 0.01
	Metaepoch max performer: 0.7440, min performer: 0.7146

	Metaepoch mean: 0.7228, std: 0.01
	Metaepoch max performer: 0.7392, min performer: 0.7074

	Metaepoch mean: 0.7195, std: 0.01
	Metaepoch max performer: 0.7352, min performer: 0.7042

	Metaepoch mean: 0.7286, std: 0.01
	Metaepoch max performer: 0.7428, min performer: 0.7102

	Metaepoch mean: 0.7213, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.7034

	Metaepoch mean: 0.7256, std: 0.01
	Metaepoch max performer: 0.7466, min performer: 0.7066

	Metaepoch mean: 0.7046, std: 0.01
	Metaepoch max performer: 0.7202, min performer: 0.6838

	Metaepoch mean: 0.7102, std: 0.01
	Metaepoch max performer: 0.7282, min performer: 0.6916

	Metaepoch mean: 0.7295, std: 0.01
	Metaepoch max performer: 0.7452, min performer: 0.7114

	Metaepoch mean: 0.7256, std: 0.01
	Metaepoch max performer: 0.7406, min performer: 0.7108

	Metaepoch mean: 0.7121, std: 0.01
	Metaepoch max performer: 0.7286, min performer: 0.6900

	Metaepoch mean: 0.7251, std: 0.01
	Metaepoch max performer: 0.7418, min performer: 0.7070

	Metaepoch mean: 0.7208, std: 0.01
	Metaepoch max performer: 0.7384, min performer: 0.7056

	Metaepoch mean: 0.7314, std: 0.01
	Metaepoch max performer: 0.7478, min performer: 0.7122

	Metaepoch mean: 0.7378, std: 0.01
	Metaepoch max performer: 0.7536, min performer: 0.7198

	Metaepoch mean: 0.7143, std: 0.01
	Metaepoch max performer: 0.7342, min performer: 0.6964

	Metaepoch mean: 0.7261, std: 0.01
	Metaepoch max performer: 0.7432, min performer: 0.7090

	Metaepoch mean: 0.7313, std: 0.01
	Metaepoch max performer: 0.7466, min performer: 0.7158

	Metaepoch mean: 0.7117, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.6944

	Metaepoch mean: 0.7030, std: 0.01
	Metaepoch max performer: 0.7206, min performer: 0.6840

	Metaepoch mean: 0.7078, std: 0.01
	Metaepoch max performer: 0.7234, min performer: 0.6880

	Metaepoch mean: 0.7245, std: 0.01
	Metaepoch max performer: 0.7446, min performer: 0.7078

	Metaepoch mean: 0.7300, std: 0.01
	Metaepoch max performer: 0.7464, min performer: 0.7162

	Metaepoch mean: 0.7306, std: 0.01
	Metaepoch max performer: 0.7466, min performer: 0.7146

	Metaepoch mean: 0.7264, std: 0.01
	Metaepoch max performer: 0.7412, min performer: 0.7102

	Metaepoch mean: 0.7151, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.6958

	Metaepoch mean: 0.7187, std: 0.01
	Metaepoch max performer: 0.7330, min performer: 0.6988

	Metaepoch mean: 0.7309, std: 0.01
	Metaepoch max performer: 0.7488, min performer: 0.7156

	Metaepoch mean: 0.7111, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.6886

	Metaepoch mean: 0.7335, std: 0.01
	Metaepoch max performer: 0.7504, min performer: 0.7164

	Metaepoch mean: 0.7239, std: 0.01
	Metaepoch max performer: 0.7492, min performer: 0.7066

	Metaepoch mean: 0.7213, std: 0.01
	Metaepoch max performer: 0.7406, min performer: 0.7028

	Metaepoch mean: 0.7130, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6922

	Metaepoch mean: 0.7353, std: 0.00
	Metaepoch max performer: 0.7490, min performer: 0.7220

	Metaepoch mean: 0.7114, std: 0.01
	Metaepoch max performer: 0.7258, min performer: 0.6956

	Metaepoch mean: 0.7092, std: 0.01
	Metaepoch max performer: 0.7254, min performer: 0.6936

	Metaepoch mean: 0.7449, std: 0.01
	Metaepoch max performer: 0.7578, min performer: 0.7292

	Metaepoch mean: 0.7349, std: 0.01
	Metaepoch max performer: 0.7522, min performer: 0.7150

	Metaepoch mean: 0.7124, std: 0.01
	Metaepoch max performer: 0.7308, min performer: 0.6956

	Metaepoch mean: 0.7091, std: 0.01
	Metaepoch max performer: 0.7258, min performer: 0.6864

	Metaepoch mean: 0.7171, std: 0.01
	Metaepoch max performer: 0.7392, min performer: 0.6998

	Metaepoch mean: 0.7177, std: 0.01
	Metaepoch max performer: 0.7374, min performer: 0.7010

	Metaepoch mean: 0.7283, std: 0.01
	Metaepoch max performer: 0.7476, min performer: 0.7128

	Metaepoch mean: 0.7265, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.7112

	Metaepoch mean: 0.7149, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.6990

	Metaepoch mean: 0.7065, std: 0.01
	Metaepoch max performer: 0.7220, min performer: 0.6872

	Metaepoch mean: 0.7335, std: 0.01
	Metaepoch max performer: 0.7504, min performer: 0.7154

	Metaepoch mean: 0.7284, std: 0.01
	Metaepoch max performer: 0.7444, min performer: 0.7106

	Metaepoch mean: 0.6996, std: 0.01
	Metaepoch max performer: 0.7166, min performer: 0.6812

	Metaepoch mean: 0.7277, std: 0.01
	Metaepoch max performer: 0.7426, min performer: 0.7108

	Metaepoch mean: 0.7288, std: 0.01
	Metaepoch max performer: 0.7420, min performer: 0.7112

	Metaepoch mean: 0.7258, std: 0.01
	Metaepoch max performer: 0.7410, min performer: 0.7084

	Metaepoch mean: 0.7144, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6950

	Metaepoch mean: 0.7105, std: 0.01
	Metaepoch max performer: 0.7320, min performer: 0.6866

	Metaepoch mean: 0.7280, std: 0.01
	Metaepoch max performer: 0.7470, min performer: 0.7100

	Metaepoch mean: 0.7254, std: 0.01
	Metaepoch max performer: 0.7434, min performer: 0.7080

	Metaepoch mean: 0.7247, std: 0.01
	Metaepoch max performer: 0.7388, min performer: 0.7026

	Metaepoch mean: 0.7173, std: 0.01
	Metaepoch max performer: 0.7342, min performer: 0.7006

	Metaepoch mean: 0.7176, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7028

	Metaepoch mean: 0.7331, std: 0.01
	Metaepoch max performer: 0.7534, min performer: 0.7142

	Metaepoch mean: 0.6932, std: 0.01
	Metaepoch max performer: 0.7100, min performer: 0.6762

	Metaepoch mean: 0.7110, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6910

	Metaepoch mean: 0.7032, std: 0.01
	Metaepoch max performer: 0.7204, min performer: 0.6838

	Metaepoch mean: 0.7143, std: 0.01
	Metaepoch max performer: 0.7308, min performer: 0.6986

